Species,T,Nu,,Species,T,Nu
a.gal1.s,2.11,0.1562546566,,a.gal10.n,2.11,0.01628720036
a.gal1.s,2.12,0.1563670836,,a.gal10.n,2.12,0.01632863652
a.gal1.s,2.13,0.1564795524,,a.gal10.n,2.13,0.01637016435
a.gal1.s,2.14,0.1565920629,,a.gal10.n,2.14,0.01641178401
a.gal1.s,2.15,0.1567046151,,a.gal10.n,2.15,0.01645349567
a.gal1.s,2.16,0.1568172091,,a.gal10.n,2.16,0.0164952995
a.gal1.s,2.17,0.1569298447,,a.gal10.n,2.17,0.01653719564
a.gal1.s,2.18,0.1570425219,,a.gal10.n,2.18,0.01657918427
a.gal1.s,2.19,0.1571552408,,a.gal10.n,2.19,0.01662126556
a.gal1.s,2.2,0.1572680012,,a.gal10.n,2.2,0.01666343966
a.gal1.s,2.21,0.1573808033,,a.gal10.n,2.21,0.01670570675
a.gal1.s,2.22,0.1574936468,,a.gal10.n,2.22,0.01674806698
a.gal1.s,2.23,0.1576065319,,a.gal10.n,2.23,0.01679052052
a.gal1.s,2.24,0.1577194584,,a.gal10.n,2.24,0.01683306754
a.gal1.s,2.25,0.1578324264,,a.gal10.n,2.25,0.0168757082
a.gal1.s,2.26,0.1579454358,,a.gal10.n,2.26,0.01691844267
a.gal1.s,2.27,0.1580584866,,a.gal10.n,2.27,0.01696127111
a.gal1.s,2.28,0.1581715788,,a.gal10.n,2.28,0.01700419368
a.gal1.s,2.29,0.1582847124,,a.gal10.n,2.29,0.01704721057
a.gal1.s,2.3,0.1583978872,,a.gal10.n,2.3,0.01709032192
a.gal1.s,2.31,0.1585111034,,a.gal10.n,2.31,0.01713352791
a.gal1.s,2.32,0.1586243608,,a.gal10.n,2.32,0.01717682871
a.gal1.s,2.33,0.1587376595,,a.gal10.n,2.33,0.01722022448
a.gal1.s,2.34,0.1588509994,,a.gal10.n,2.34,0.01726371538
a.gal1.s,2.35,0.1589643804,,a.gal10.n,2.35,0.01730730159
a.gal1.s,2.36,0.1590778026,,a.gal10.n,2.36,0.01735098327
a.gal1.s,2.37,0.159191266,,a.gal10.n,2.37,0.01739476059
a.gal1.s,2.38,0.1593047704,,a.gal10.n,2.38,0.01743863372
a.gal1.s,2.39,0.159418316,,a.gal10.n,2.39,0.01748260282
a.gal1.s,2.4,0.1595319025,,a.gal10.n,2.4,0.01752666807
a.gal1.s,2.41,0.1596455301,,a.gal10.n,2.41,0.01757082963
a.gal1.s,2.42,0.1597591987,,a.gal10.n,2.42,0.01761508767
a.gal1.s,2.43,0.1598729082,,a.gal10.n,2.43,0.01765944235
a.gal1.s,2.44,0.1599866587,,a.gal10.n,2.44,0.01770389386
a.gal1.s,2.45,0.1601004501,,a.gal10.n,2.45,0.01774844235
a.gal1.s,2.46,0.1602142824,,a.gal10.n,2.46,0.01779308799
a.gal1.s,2.47,0.1603281555,,a.gal10.n,2.47,0.01783783096
a.gal1.s,2.48,0.1604420695,,a.gal10.n,2.48,0.01788267143
a.gal1.s,2.49,0.1605560242,,a.gal10.n,2.49,0.01792760956
a.gal1.s,2.5,0.1606700197,,a.gal10.n,2.5,0.01797264552
a.gal1.s,2.51,0.160784056,,a.gal10.n,2.51,0.01801777948
a.gal1.s,2.52,0.160898133,,a.gal10.n,2.52,0.01806301162
a.gal1.s,2.53,0.1610122506,,a.gal10.n,2.53,0.01810834211
a.gal1.s,2.54,0.161126409,,a.gal10.n,2.54,0.01815377111
a.gal1.s,2.55,0.1612406079,,a.gal10.n,2.55,0.01819929879
a.gal1.s,2.56,0.1613548474,,a.gal10.n,2.56,0.01824492533
a.gal1.s,2.57,0.1614691276,,a.gal10.n,2.57,0.0182906509
a.gal1.s,2.58,0.1615834482,,a.gal10.n,2.58,0.01833647567
a.gal1.s,2.59,0.1616978094,,a.gal10.n,2.59,0.0183823998
a.gal1.s,2.6,0.1618122111,,a.gal10.n,2.6,0.01842842348
a.gal1.s,2.61,0.1619266532,,a.gal10.n,2.61,0.01847454688
a.gal1.s,2.62,0.1620411357,,a.gal10.n,2.62,0.01852077016
a.gal1.s,2.63,0.1621556587,,a.gal10.n,2.63,0.0185670935
a.gal1.s,2.64,0.162270222,,a.gal10.n,2.64,0.01861351706
a.gal1.s,2.65,0.1623848256,,a.gal10.n,2.65,0.01866004103
a.gal1.s,2.66,0.1624994696,,a.gal10.n,2.66,0.01870666558
a.gal1.s,2.67,0.1626141539,,a.gal10.n,2.67,0.01875339088
a.gal1.s,2.68,0.1627288784,,a.gal10.n,2.68,0.01880021709
a.gal1.s,2.69,0.1628436432,,a.gal10.n,2.69,0.01884714441
a.gal1.s,2.7,0.1629584481,,a.gal10.n,2.7,0.01889417299
a.gal1.s,2.71,0.1630732932,,a.gal10.n,2.71,0.01894130301
a.gal1.s,2.72,0.1631881785,,a.gal10.n,2.72,0.01898853465
a.gal1.s,2.73,0.1633031038,,a.gal10.n,2.73,0.01903586807
a.gal1.s,2.74,0.1634180693,,a.gal10.n,2.74,0.01908330346
a.gal1.s,2.75,0.1635330748,,a.gal10.n,2.75,0.01913084099
a.gal1.s,2.76,0.1636481203,,a.gal10.n,2.76,0.01917848084
a.gal1.s,2.77,0.1637632058,,a.gal10.n,2.77,0.01922622316
a.gal1.s,2.78,0.1638783313,,a.gal10.n,2.78,0.01927406816
a.gal1.s,2.79,0.1639934967,,a.gal10.n,2.79,0.01932201598
a.gal1.s,2.8,0.164108702,,a.gal10.n,2.8,0.01937006683
a.gal1.s,2.81,0.1642239472,,a.gal10.n,2.81,0.01941822085
a.gal1.s,2.82,0.1643392323,,a.gal10.n,2.82,0.01946647825
a.gal1.s,2.83,0.1644545571,,a.gal10.n,2.83,0.01951483918
a.gal1.s,2.84,0.1645699218,,a.gal10.n,2.84,0.01956330382
a.gal1.s,2.85,0.1646853262,,a.gal10.n,2.85,0.01961187236
a.gal1.s,2.86,0.1648007703,,a.gal10.n,2.86,0.01966054496
a.gal1.s,2.87,0.1649162541,,a.gal10.n,2.87,0.01970932181
a.gal1.s,2.88,0.1650317776,,a.gal10.n,2.88,0.01975820308
a.gal1.s,2.89,0.1651473408,,a.gal10.n,2.89,0.01980718894
a.gal1.s,2.9,0.1652629435,,a.gal10.n,2.9,0.01985627958
a.gal1.s,2.91,0.1653785858,,a.gal10.n,2.91,0.01990547517
a.gal1.s,2.92,0.1654942677,,a.gal10.n,2.92,0.01995477589
a.gal1.s,2.93,0.165609989,,a.gal10.n,2.93,0.02000418191
a.gal1.s,2.94,0.1657257499,,a.gal10.n,2.94,0.02005369342
a.gal1.s,2.95,0.1658415502,,a.gal10.n,2.95,0.02010331059
a.gal1.s,2.96,0.16595739,,a.gal10.n,2.96,0.02015303359
a.gal1.s,2.97,0.1660732691,,a.gal10.n,2.97,0.02020286262
a.gal1.s,2.98,0.1661891876,,a.gal10.n,2.98,0.02025279784
a.gal1.s,2.99,0.1663051455,,a.gal10.n,2.99,0.02030283943
a.gal1.s,3,0.1664211426,,a.gal10.n,3,0.02035298758
a.gal1.s,3.01,0.166537179,,a.gal10.n,3.01,0.02040324246
a.gal1.s,3.02,0.1666532547,,a.gal10.n,3.02,0.02045360425
a.gal1.s,3.03,0.1667693696,,a.gal10.n,3.03,0.02050407313
a.gal1.s,3.04,0.1668855236,,a.gal10.n,3.04,0.02055464928
a.gal1.s,3.05,0.1670017168,,a.gal10.n,3.05,0.02060533288
a.gal1.s,3.06,0.1671179491,,a.gal10.n,3.06,0.02065612411
a.gal1.s,3.07,0.1672342206,,a.gal10.n,3.07,0.02070702314
a.gal1.s,3.08,0.167350531,,a.gal10.n,3.08,0.02075803017
a.gal1.s,3.09,0.1674668805,,a.gal10.n,3.09,0.02080914536
a.gal1.s,3.1,0.167583269,,a.gal10.n,3.1,0.02086036891
a.gal1.s,3.11,0.1676996965,,a.gal10.n,3.11,0.02091170098
a.gal1.s,3.12,0.1678161629,,a.gal10.n,3.12,0.02096314176
a.gal1.s,3.13,0.1679326681,,a.gal10.n,3.13,0.02101469144
a.gal1.s,3.14,0.1680492123,,a.gal10.n,3.14,0.02106635018
a.gal1.s,3.15,0.1681657953,,a.gal10.n,3.15,0.02111811818
a.gal1.s,3.16,0.1682824171,,a.gal10.n,3.16,0.02116999562
a.gal1.s,3.17,0.1683990777,,a.gal10.n,3.17,0.02122198267
a.gal1.s,3.18,0.168515777,,a.gal10.n,3.18,0.02127407952
a.gal1.s,3.19,0.1686325151,,a.gal10.n,3.19,0.02132628635
a.gal1.s,3.2,0.1687492918,,a.gal10.n,3.2,0.02137860335
a.gal1.s,3.21,0.1688661072,,a.gal10.n,3.21,0.02143103069
a.gal1.s,3.22,0.1689829612,,a.gal10.n,3.22,0.02148356855
a.gal1.s,3.23,0.1690998538,,a.gal10.n,3.23,0.02153621713
a.gal1.s,3.24,0.1692167849,,a.gal10.n,3.24,0.0215889766
a.gal1.s,3.25,0.1693337546,,a.gal10.n,3.25,0.02164184714
a.gal1.s,3.26,0.1694507627,,a.gal10.n,3.26,0.02169482895
a.gal1.s,3.27,0.1695678093,,a.gal10.n,3.27,0.02174792219
a.gal1.s,3.28,0.1696848944,,a.gal10.n,3.28,0.02180112706
a.gal1.s,3.29,0.1698020178,,a.gal10.n,3.29,0.02185444374
a.gal1.s,3.3,0.1699191796,,a.gal10.n,3.3,0.02190787242
a.gal1.s,3.31,0.1700363797,,a.gal10.n,3.31,0.02196141327
a.gal1.s,3.32,0.1701536182,,a.gal10.n,3.32,0.02201506648
a.gal1.s,3.33,0.1702708949,,a.gal10.n,3.33,0.02206883223
a.gal1.s,3.34,0.1703882098,,a.gal10.n,3.34,0.02212271072
a.gal1.s,3.35,0.1705055629,,a.gal10.n,3.35,0.02217670212
a.gal1.s,3.36,0.1706229542,,a.gal10.n,3.36,0.02223080662
a.gal1.s,3.37,0.1707403837,,a.gal10.n,3.37,0.0222850244
a.gal1.s,3.38,0.1708578512,,a.gal10.n,3.38,0.02233935565
a.gal1.s,3.39,0.1709753568,,a.gal10.n,3.39,0.02239380056
a.gal1.s,3.4,0.1710929005,,a.gal10.n,3.4,0.0224483593
a.gal1.s,3.41,0.1712104822,,a.gal10.n,3.41,0.02250303207
a.gal1.s,3.42,0.1713281018,,a.gal10.n,3.42,0.02255781906
a.gal1.s,3.43,0.1714457594,,a.gal10.n,3.43,0.02261272043
a.gal1.s,3.44,0.1715634549,,a.gal10.n,3.44,0.0226677364
a.gal1.s,3.45,0.1716811882,,a.gal10.n,3.45,0.02272286713
a.gal1.s,3.46,0.1717989595,,a.gal10.n,3.46,0.02277811282
a.gal1.s,3.47,0.1719167685,,a.gal10.n,3.47,0.02283347365
a.gal1.s,3.48,0.1720346153,,a.gal10.n,3.48,0.02288894981
a.gal1.s,3.49,0.1721524998,,a.gal10.n,3.49,0.02294454148
a.gal1.s,3.5,0.1722704221,,a.gal10.n,3.5,0.02300024886
a.gal1.s,3.51,0.172388382,,a.gal10.n,3.51,0.02305607213
a.gal1.s,3.52,0.1725063796,,a.gal10.n,3.52,0.02311201148
a.gal1.s,3.53,0.1726244148,,a.gal10.n,3.53,0.02316806709
a.gal1.s,3.54,0.1727424876,,a.gal10.n,3.54,0.02322423916
a.gal1.s,3.55,0.1728605979,,a.gal10.n,3.55,0.02328052786
a.gal1.s,3.56,0.1729787457,,a.gal10.n,3.56,0.0233369334
a.gal1.s,3.57,0.173096931,,a.gal10.n,3.57,0.02339345595
a.gal1.s,3.58,0.1732151538,,a.gal10.n,3.58,0.02345009571
a.gal1.s,3.59,0.1733334139,,a.gal10.n,3.59,0.02350685286
a.gal1.s,3.6,0.1734517114,,a.gal10.n,3.6,0.0235637276
a.gal1.s,3.61,0.1735700463,,a.gal10.n,3.61,0.02362072011
a.gal1.s,3.62,0.1736884185,,a.gal10.n,3.62,0.02367783058
a.gal1.s,3.63,0.173806828,,a.gal10.n,3.63,0.02373505919
a.gal1.s,3.64,0.1739252747,,a.gal10.n,3.64,0.02379240615
a.gal1.s,3.65,0.1740437586,,a.gal10.n,3.65,0.02384987164
a.gal1.s,3.66,0.1741622797,,a.gal10.n,3.66,0.02390745584
a.gal1.s,3.67,0.1742808379,,a.gal10.n,3.67,0.02396515896
a.gal1.s,3.68,0.1743994333,,a.gal10.n,3.68,0.02402298117
a.gal1.s,3.69,0.1745180657,,a.gal10.n,3.69,0.02408092267
a.gal1.s,3.7,0.1746367352,,a.gal10.n,3.7,0.02413898364
a.gal1.s,3.71,0.1747554416,,a.gal10.n,3.71,0.02419716429
a.gal1.s,3.72,0.174874185,,a.gal10.n,3.72,0.0242554648
a.gal1.s,3.73,0.1749929654,,a.gal10.n,3.73,0.02431388535
a.gal1.s,3.74,0.1751117827,,a.gal10.n,3.74,0.02437242615
a.gal1.s,3.75,0.1752306368,,a.gal10.n,3.75,0.02443108738
a.gal1.s,3.76,0.1753495278,,a.gal10.n,3.76,0.02448986923
a.gal1.s,3.77,0.1754684555,,a.gal10.n,3.77,0.0245487719
a.gal1.s,3.78,0.17558742,,a.gal10.n,3.78,0.02460779558
a.gal1.s,3.79,0.1757064213,,a.gal10.n,3.79,0.02466694045
a.gal1.s,3.8,0.1758254593,,a.gal10.n,3.8,0.02472620671
a.gal1.s,3.81,0.1759445339,,a.gal10.n,3.81,0.02478559456
a.gal1.s,3.82,0.1760636451,,a.gal10.n,3.82,0.02484510417
a.gal1.s,3.83,0.1761827929,,a.gal10.n,3.83,0.02490473576
a.gal1.s,3.84,0.1763019773,,a.gal10.n,3.84,0.0249644895
a.gal1.s,3.85,0.1764211982,,a.gal10.n,3.85,0.0250243656
a.gal1.s,3.86,0.1765404556,,a.gal10.n,3.86,0.02508436424
a.gal1.s,3.87,0.1766597494,,a.gal10.n,3.87,0.02514448562
a.gal1.s,3.88,0.1767790797,,a.gal10.n,3.88,0.02520472992
a.gal1.s,3.89,0.1768984463,,a.gal10.n,3.89,0.02526509735
a.gal1.s,3.9,0.1770178493,,a.gal10.n,3.9,0.0253255881
a.gal1.s,3.91,0.1771372886,,a.gal10.n,3.91,0.02538620236
a.gal1.s,3.92,0.1772567642,,a.gal10.n,3.92,0.02544694032
a.gal1.s,3.93,0.177376276,,a.gal10.n,3.93,0.02550780218
a.gal1.s,3.94,0.177495824,,a.gal10.n,3.94,0.02556878813
a.gal1.s,3.95,0.1776154082,,a.gal10.n,3.95,0.02562989837
a.gal1.s,3.96,0.1777350285,,a.gal10.n,3.96,0.02569113309
a.gal1.s,3.97,0.1778546849,,a.gal10.n,3.97,0.02575249248
a.gal1.s,3.98,0.1779743774,,a.gal10.n,3.98,0.02581397674
a.gal1.s,3.99,0.1780941059,,a.gal10.n,3.99,0.02587558606
a.gal1.s,4,0.1782138704,,a.gal10.n,4,0.02593732065
a.gal1.s,4.01,0.1783336708,,a.gal10.n,4.01,0.02599918069
a.gal1.s,4.02,0.1784535072,,a.gal10.n,4.02,0.02606116638
a.gal1.s,4.03,0.1785733794,,a.gal10.n,4.03,0.02612327791
a.gal1.s,4.04,0.1786932875,,a.gal10.n,4.04,0.02618551548
a.gal1.s,4.05,0.1788132314,,a.gal10.n,4.05,0.02624787929
a.gal1.s,4.06,0.1789332111,,a.gal10.n,4.06,0.02631036953
a.gal1.s,4.07,0.1790532266,,a.gal10.n,4.07,0.02637298639
a.gal1.s,4.08,0.1791732777,,a.gal10.n,4.08,0.02643573008
a.gal1.s,4.09,0.1792933645,,a.gal10.n,4.09,0.02649860079
a.gal1.s,4.1,0.1794134869,,a.gal10.n,4.1,0.02656159872
a.gal1.s,4.11,0.179533645,,a.gal10.n,4.11,0.02662472405
a.gal1.s,4.12,0.1796538386,,a.gal10.n,4.12,0.026687977
a.gal1.s,4.13,0.1797740677,,a.gal10.n,4.13,0.02675135775
a.gal1.s,4.14,0.1798943323,,a.gal10.n,4.14,0.02681486651
a.gal1.s,4.15,0.1800146323,,a.gal10.n,4.15,0.02687850346
a.gal1.s,4.16,0.1801349678,,a.gal10.n,4.16,0.02694226881
a.gal1.s,4.17,0.1802553386,,a.gal10.n,4.17,0.02700616276
a.gal1.s,4.18,0.1803757448,,a.gal10.n,4.18,0.0270701855
a.gal1.s,4.19,0.1804961863,,a.gal10.n,4.19,0.02713433723
a.gal1.s,4.2,0.180616663,,a.gal10.n,4.2,0.02719861814
a.gal1.s,4.21,0.180737175,,a.gal10.n,4.21,0.02726302844
a.gal1.s,4.22,0.1808577222,,a.gal10.n,4.22,0.02732756833
a.gal1.s,4.23,0.1809783045,,a.gal10.n,4.23,0.027392238
a.gal1.s,4.24,0.181098922,,a.gal10.n,4.24,0.02745703764
a.gal1.s,4.25,0.1812195745,,a.gal10.n,4.25,0.02752196747
a.gal1.s,4.26,0.1813402621,,a.gal10.n,4.26,0.02758702767
a.gal1.s,4.27,0.1814609847,,a.gal10.n,4.27,0.02765221845
a.gal1.s,4.28,0.1815817423,,a.gal10.n,4.28,0.02771754
a.gal1.s,4.29,0.1817025348,,a.gal10.n,4.29,0.02778299253
a.gal1.s,4.3,0.1818233622,,a.gal10.n,4.3,0.02784857623
a.gal1.s,4.31,0.1819442245,,a.gal10.n,4.31,0.02791429131
a.gal1.s,4.32,0.1820651216,,a.gal10.n,4.32,0.02798013795
a.gal1.s,4.33,0.1821860534,,a.gal10.n,4.33,0.02804611637
a.gal1.s,4.34,0.1823070201,,a.gal10.n,4.34,0.02811222676
a.gal1.s,4.35,0.1824280214,,a.gal10.n,4.35,0.02817846932
a.gal1.s,4.36,0.1825490574,,a.gal10.n,4.36,0.02824484426
a.gal1.s,4.37,0.1826701281,,a.gal10.n,4.37,0.02831135176
a.gal1.s,4.38,0.1827912333,,a.gal10.n,4.38,0.02837799204
a.gal1.s,4.39,0.1829123731,,a.gal10.n,4.39,0.02844476529
a.gal1.s,4.4,0.1830335474,,a.gal10.n,4.4,0.02851167171
a.gal1.s,4.41,0.1831547563,,a.gal10.n,4.41,0.02857871151
a.gal1.s,4.42,0.1832759995,,a.gal10.n,4.42,0.02864588488
a.gal1.s,4.43,0.1833972772,,a.gal10.n,4.43,0.02871319203
a.gal1.s,4.44,0.1835185892,,a.gal10.n,4.44,0.02878063315
a.gal1.s,4.45,0.1836399356,,a.gal10.n,4.45,0.02884820846
a.gal1.s,4.46,0.1837613163,,a.gal10.n,4.46,0.02891591814
a.gal1.s,4.47,0.1838827312,,a.gal10.n,4.47,0.0289837624
a.gal1.s,4.48,0.1840041804,,a.gal10.n,4.48,0.02905174145
a.gal1.s,4.49,0.1841256637,,a.gal10.n,4.49,0.02911985548
a.gal1.s,4.5,0.1842471812,,a.gal10.n,4.5,0.0291881047
a.gal1.s,4.51,0.1843687328,,a.gal10.n,4.51,0.02925648931
a.gal1.s,4.52,0.1844903185,,a.gal10.n,4.52,0.0293250095
a.gal1.s,4.53,0.1846119381,,a.gal10.n,4.53,0.02939366549
a.gal1.s,4.54,0.1847335918,,a.gal10.n,4.54,0.02946245748
a.gal1.s,4.55,0.1848552794,,a.gal10.n,4.55,0.02953138567
a.gal1.s,4.56,0.184977001,,a.gal10.n,4.56,0.02960045025
a.gal1.s,4.57,0.1850987564,,a.gal10.n,4.57,0.02966965144
a.gal1.s,4.58,0.1852205457,,a.gal10.n,4.58,0.02973898944
a.gal1.s,4.59,0.1853423687,,a.gal10.n,4.59,0.02980846445
a.gal1.s,4.6,0.1854642255,,a.gal10.n,4.6,0.02987807667
a.gal1.s,4.61,0.1855861161,,a.gal10.n,4.61,0.0299478263
a.gal1.s,4.62,0.1857080403,,a.gal10.n,4.62,0.03001771356
a.gal1.s,4.63,0.1858299981,,a.gal10.n,4.63,0.03008773864
a.gal1.s,4.64,0.1859519896,,a.gal10.n,4.64,0.03015790175
a.gal1.s,4.65,0.1860740146,,a.gal10.n,4.65,0.03022820309
a.gal1.s,4.66,0.1861960732,,a.gal10.n,4.66,0.03029864287
a.gal1.s,4.67,0.1863181652,,a.gal10.n,4.67,0.03036922128
a.gal1.s,4.68,0.1864402907,,a.gal10.n,4.68,0.03043993854
a.gal1.s,4.69,0.1865624496,,a.gal10.n,4.69,0.03051079485
a.gal1.s,4.7,0.1866846418,,a.gal10.n,4.7,0.03058179041
a.gal1.s,4.71,0.1868068674,,a.gal10.n,4.71,0.03065292543
a.gal1.s,4.72,0.1869291263,,a.gal10.n,4.72,0.03072420011
a.gal1.s,4.73,0.1870514185,,a.gal10.n,4.73,0.03079561465
a.gal1.s,4.74,0.1871737438,,a.gal10.n,4.74,0.03086716927
a.gal1.s,4.75,0.1872961023,,a.gal10.n,4.75,0.03093886417
a.gal1.s,4.76,0.187418494,,a.gal10.n,4.76,0.03101069955
a.gal1.s,4.77,0.1875409187,,a.gal10.n,4.77,0.03108267562
a.gal1.s,4.78,0.1876633765,,a.gal10.n,4.78,0.03115479258
a.gal1.s,4.79,0.1877858673,,a.gal10.n,4.79,0.03122705064
a.gal1.s,4.8,0.1879083911,,a.gal10.n,4.8,0.03129945
a.gal1.s,4.81,0.1880309479,,a.gal10.n,4.81,0.03137199088
a.gal1.s,4.82,0.1881535375,,a.gal10.n,4.82,0.03144467347
a.gal1.s,4.83,0.1882761599,,a.gal10.n,4.83,0.03151749798
a.gal1.s,4.84,0.1883988152,,a.gal10.n,4.84,0.03159046463
a.gal1.s,4.85,0.1885215033,,a.gal10.n,4.85,0.03166357361
a.gal1.s,4.86,0.1886442241,,a.gal10.n,4.86,0.03173682513
a.gal1.s,4.87,0.1887669776,,a.gal10.n,4.87,0.0318102194
a.gal1.s,4.88,0.1888897638,,a.gal10.n,4.88,0.03188375662
a.gal1.s,4.89,0.1890125825,,a.gal10.n,4.89,0.03195743701
a.gal1.s,4.9,0.1891354339,,a.gal10.n,4.9,0.03203126076
a.gal1.s,4.91,0.1892583177,,a.gal10.n,4.91,0.0321052281
a.gal1.s,4.92,0.1893812341,,a.gal10.n,4.92,0.03217933921
a.gal1.s,4.93,0.1895041829,,a.gal10.n,4.93,0.03225359432
a.gal1.s,4.94,0.1896271642,,a.gal10.n,4.94,0.03232799362
a.gal1.s,4.95,0.1897501778,,a.gal10.n,4.95,0.03240253733
a.gal1.s,4.96,0.1898732237,,a.gal10.n,4.96,0.03247722565
a.gal1.s,4.97,0.1899963019,,a.gal10.n,4.97,0.03255205879
a.gal1.s,4.98,0.1901194124,,a.gal10.n,4.98,0.03262703696
a.gal1.s,4.99,0.1902425551,,a.gal10.n,4.99,0.03270216037
a.gal1.s,5,0.19036573,,a.gal10.n,5,0.03277742922
a.gal1.s,5.01,0.190488937,,a.gal10.n,5.01,0.03285284373
a.gal1.s,5.02,0.1906121761,,a.gal10.n,5.02,0.03292840409
a.gal1.s,5.03,0.1907354472,,a.gal10.n,5.03,0.03300411053
a.gal1.s,5.04,0.1908587503,,a.gal10.n,5.04,0.03307996324
a.gal1.s,5.05,0.1909820854,,a.gal10.n,5.05,0.03315596244
a.gal1.s,5.06,0.1911054524,,a.gal10.n,5.06,0.03323210834
a.gal1.s,5.07,0.1912288513,,a.gal10.n,5.07,0.03330840114
a.gal1.s,5.08,0.1913522821,,a.gal10.n,5.08,0.03338484105
a.gal1.s,5.09,0.1914757446,,a.gal10.n,5.09,0.03346142829
a.gal1.s,5.1,0.1915992389,,a.gal10.n,5.1,0.03353816306
a.gal1.s,5.11,0.191722765,,a.gal10.n,5.11,0.03361504557
a.gal1.s,5.12,0.1918463227,,a.gal10.n,5.12,0.03369207602
a.gal1.s,5.13,0.191969912,,a.gal10.n,5.13,0.03376925464
a.gal1.s,5.14,0.1920935329,,a.gal10.n,5.14,0.03384658163
a.gal1.s,5.15,0.1922171854,,a.gal10.n,5.15,0.0339240572
a.gal1.s,5.16,0.1923408694,,a.gal10.n,5.16,0.03400168155
a.gal1.s,5.17,0.1924645849,,a.gal10.n,5.17,0.03407945491
a.gal1.s,5.18,0.1925883318,,a.gal10.n,5.18,0.03415737747
a.gal1.s,5.19,0.1927121101,,a.gal10.n,5.19,0.03423544946
a.gal1.s,5.2,0.1928359197,,a.gal10.n,5.2,0.03431367107
a.gal1.s,5.21,0.1929597606,,a.gal10.n,5.21,0.03439204252
a.gal1.s,5.22,0.1930836328,,a.gal10.n,5.22,0.03447056402
a.gal1.s,5.23,0.1932075362,,a.gal10.n,5.23,0.03454923578
a.gal1.s,5.24,0.1933314708,,a.gal10.n,5.24,0.03462805802
a.gal1.s,5.25,0.1934554365,,a.gal10.n,5.25,0.03470703093
a.gal1.s,5.26,0.1935794333,,a.gal10.n,5.26,0.03478615474
a.gal1.s,5.27,0.1937034612,,a.gal10.n,5.27,0.03486542966
a.gal1.s,5.28,0.1938275201,,a.gal10.n,5.28,0.03494485588
a.gal1.s,5.29,0.1939516099,,a.gal10.n,5.29,0.03502443364
a.gal1.s,5.3,0.1940757307,,a.gal10.n,5.3,0.03510416313
a.gal1.s,5.31,0.1941998823,,a.gal10.n,5.31,0.03518404457
a.gal1.s,5.32,0.1943240648,,a.gal10.n,5.32,0.03526407817
a.gal1.s,5.33,0.1944482781,,a.gal10.n,5.33,0.03534426414
a.gal1.s,5.34,0.1945725221,,a.gal10.n,5.34,0.03542460269
a.gal1.s,5.35,0.1946967969,,a.gal10.n,5.35,0.03550509404
a.gal1.s,5.36,0.1948211023,,a.gal10.n,5.36,0.0355857384
a.gal1.s,5.37,0.1949454383,,a.gal10.n,5.37,0.03566653597
a.gal1.s,5.38,0.195069805,,a.gal10.n,5.38,0.03574748698
a.gal1.s,5.39,0.1951942021,,a.gal10.n,5.39,0.03582859163
a.gal1.s,5.4,0.1953186298,,a.gal10.n,5.4,0.03590985013
a.gal1.s,5.41,0.1954430879,,a.gal10.n,5.41,0.03599126271
a.gal1.s,5.42,0.1955675765,,a.gal10.n,5.42,0.03607282956
a.gal1.s,5.43,0.1956920954,,a.gal10.n,5.43,0.0361545509
a.gal1.s,5.44,0.1958166446,,a.gal10.n,5.44,0.03623642695
a.gal1.s,5.45,0.1959412241,,a.gal10.n,5.45,0.03631845792
a.gal1.s,5.46,0.1960658339,,a.gal10.n,5.46,0.03640064401
a.gal1.s,5.47,0.1961904739,,a.gal10.n,5.47,0.03648298545
a.gal1.s,5.48,0.196315144,,a.gal10.n,5.48,0.03656548245
a.gal1.s,5.49,0.1964398442,,a.gal10.n,5.49,0.03664813522
a.gal1.s,5.5,0.1965645745,,a.gal10.n,5.5,0.03673094396
a.gal1.s,5.51,0.1966893349,,a.gal10.n,5.51,0.03681390891
a.gal1.s,5.52,0.1968141252,,a.gal10.n,5.52,0.03689703026
a.gal1.s,5.53,0.1969389454,,a.gal10.n,5.53,0.03698030823
a.gal1.s,5.54,0.1970637956,,a.gal10.n,5.54,0.03706374304
a.gal1.s,5.55,0.1971886756,,a.gal10.n,5.55,0.0371473349
a.gal1.s,5.56,0.1973135854,,a.gal10.n,5.56,0.03723108402
a.gal1.s,5.57,0.1974385249,,a.gal10.n,5.57,0.03731499062
a.gal1.s,5.58,0.1975634942,,a.gal10.n,5.58,0.03739905491
a.gal1.s,5.59,0.1976884932,,a.gal10.n,5.59,0.0374832771
a.gal1.s,5.6,0.1978135218,,a.gal10.n,5.6,0.03756765742
a.gal1.s,5.61,0.19793858,,a.gal10.n,5.61,0.03765219606
a.gal1.s,5.62,0.1980636677,,a.gal10.n,5.62,0.03773689325
a.gal1.s,5.63,0.198188785,,a.gal10.n,5.63,0.0378217492
a.gal1.s,5.64,0.1983139317,,a.gal10.n,5.64,0.03790676413
a.gal1.s,5.65,0.1984391078,,a.gal10.n,5.65,0.03799193825
a.gal1.s,5.66,0.1985643133,,a.gal10.n,5.66,0.03807727177
a.gal1.s,5.67,0.1986895481,,a.gal10.n,5.67,0.0381627649
a.gal1.s,5.68,0.1988148122,,a.gal10.n,5.68,0.03824841787
a.gal1.s,5.69,0.1989401055,,a.gal10.n,5.69,0.03833423089
